Id,UPC/SKU,Name,Description,Type,Price,Cost,MSRP,OnHand,Location,MinQty,Taxable1,Taxable2,GroupAtSale,Active,Categories,Favorites,Notes,NotesType
189660,8.03329E+12,SALICE GRANA ALLIGATORE BLACK 16,A01X4473B43019CR16,I,"7,31",0,19,0,,1,N,N,N,Y,leren banden, , ,S
125186,8.01494E+12,LONGER STEEL              ANS.DR.16  99,A02X04180100160099,I,"10,77",0,28,2,,1,N,N,N,Y,metalen banden, , ,S
125278,8.01494E+12,GRAFIC GENUINE LEATHER      TURQUOISES22,A01K0969087064CR22,I,"12,31",0,32,0,,1,N,N,N,Y,leren banden, , ,S
125287,8.01494E+12,BOLLE ALLIGAT.CALF          TURQUOISE LIGHT 18,A01X2269480065CR18,I,"13,46",0,35,1,,1,N,N,N,Y,leren banden, , ,S
125325,8.01494E+12,BOLLE ALLIGAT.CALF         GOLD MEDIUM 20,A01X2269480041CR20,I,"13,46",0,35,2,,1,N,N,N,Y,leren banden, , ,S
125682,8.01494E+12,LIVORNO CUCITO LIZARD   DARK BROWN 20,A01U2116372030CR20,I,"17,69",0,46,0,,1,N,N,N,Y,leren banden, , ,S
125822,8.01494E+12,SHERATON SHERATON             20,A01U1840840808MO20,I,"11,92",0,31,0,,1,N,N,N,Y,leren banden, , ,S
125203,8.01494E+12,BOLLE ALLIGAT.CALF         RED BRILLIANT 18,A01X2269480083CR18,I,"13,46",0,35,1,,1,N,N,N,Y,leren banden, , ,S
125205,8.01494E+12,BOLLE ALLIGAT.CALF         RED BRILLIANT 14,A01X2269480083CR14,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
125814,8.01494E+12,AMADEUS CROCO BRASIL BLACK       18,A01K0518052019CR18,I,"53,46",0,139,0,,1,N,N,N,Y,leren banden, , ,S
125373,8.01494E+12,BOTERO GENUINE LEATHER        BROWN LIGHT 24,A01U2226364034CR24,I,"18,08",0,47,1,,1,N,N,N,Y,leren banden, , ,S
188202,8.03329E+12,LIVERPOOL CROCO CALF WHITE     12,A01D0751376017CR12,I,10,0,26,0,,1,N,N,N,Y,leren banden, , ,S
125823,8.01494E+12,AMADEUS COCCO POMPON MAT BLUE MEDIUM 20,A01U0518339061CR20,I,90,0,234,0,,1,N,N,N,Y,leren banden, , ,S
125796,8.01494E+12,GRAFIC GENUINE LEATHER      TURQUOISES16,A01K0969087064CR16,I,"12,31",0,32,0,,1,N,N,N,Y,leren banden, , ,S
125784,8.01494E+12,SAMOA BI PLATED PLATED    ANS.DR.20  99,A02U00440090200099,I,"14,23",0,37,0,,1,N,N,N,Y,metalen banden, , ,S
125813,8.01494E+12,AMADEUS CROCO BRASIL BLACK       20,A01K0518052019CR20,I,"53,46",0,139,0,,1,N,N,N,Y,leren banden, , ,S
125782,8.01494E+12,LIVORNO CUCITO LIZARD   BLACK       16,A01U2116372019CR16,I,"17,69",0,46,0,,1,N,N,N,Y,leren banden, , ,S
120026,8.03329E+12,GOLF CALF AQUA CONTROL  BROWN MM.20,A01U3821712034CR20,I,"12,69",0,33,0,,1,N,N,N,Y,leren banden, , ,S
125830,8.01494E+12,AMADEUS COCCO POMPON MAT BLACK       18,A01U0518339019CR18,I,90,0,234,1,,1,N,N,N,Y,leren banden, , ,S
125318,8.01494E+12,T.BREITLING GENUINE LEATHER GENUINE  BLACK       22,A01U2266632819CR22,I,"18,08",0,47,0,,1,N,N,N,Y,leren banden, , ,S
125840,8.01494E+12,MIDWAY MAT AND POLISHED FIANCHI SA ANS.DR.20  99,A02U02820130200099,I,"21,54",0,56,0,,1,N,N,N,Y,metalen banden, , ,S
125894,8.01494E+12,DAYTON SOFT RUBBER       BLACK       18,A01U1623198019MO18,I,5,0,13,1,,1,N,N,N,Y,rubber, , ,S
190035,8.03329E+12,CASSETTO ESPOSIT ELEGANCE               ,21100618,I,"13,75",0,36,30,,1,N,N,N,Y,display/diversen, , ,S
125263,8.01494E+12,VIOLINO LIZARD          RED BRILLIANT 16,A01X2053372083CR16,I,"19,23",0,50,0,,1,N,N,N,Y,leren banden, , ,S
125234,8.01494E+12,TIPO LOCMAN LORICA         WHITE     22,A01U2195432017SB22,I,"13,85",0,36,0,,1,N,N,N,Y,leren banden, , ,S
125212,8.01494E+12,BOLLE ALLIGAT.CALF         DIRTY WHITE      22,A01X2269480026CR22,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
125208,8.01494E+12,BOLLE ALLIGAT.CALF          TURQUOISE LIGHT 22,A01X2269480065CR22,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
125758,8.01494E+12,SYDNEY CALF SHINY      VIOLET DARK 12,A01D1564220062CR12,I,"8,85",0,23,0,,1,N,N,N,Y,leren banden, , ,S
125196,8.01494E+12,LONGER STEEL              ANS.DR.12  99,A02D04180100120099,I,"10,77",0,28,4,,1,N,N,N,Y,metalen banden, , ,S
125192,8.01494E+12,LONGER STEEL              ANS.DR.18  99,A02U04180100180099,I,"10,77",0,28,0,,1,N,N,N,Y,metalen banden, , ,S
125185,8.01494E+12,LONGER GOLD PLATED     ANS.DR.16  99,A02X04180540160099,I,"15,38",0,40,3,,1,N,N,N,Y,metalen banden, , ,S
125863,8.01494E+12,CORK MAT AND POLISHED FIANCHI MAT ANS.DR.20  99,A02U01410130200099,I,"13,46",0,35,0,,1,N,N,N,Y,metalen banden, , ,S
125207,8.01494E+12,BOLLE ALLIGAT.CALF          TURQUOISE LIGHT 24,A01X2269480065CR24,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
125195,8.01494E+12,LONGER GOLD PLATED     ANS.DR.12  99,A02D04180540120099,I,"15,38",0,40,2,,1,N,N,N,Y,metalen banden, , ,S
125201,8.01494E+12,BOLLE ALLIGAT.CALF         RED BRILLIANT 22,A01X2269480083CR22,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
125236,8.01494E+12,TIPO LOCMAN LORICA         WHITE     18,A01U2195432017SB18,I,"13,85",0,36,0,,1,N,N,N,Y,leren banden, , ,S
188966,8.03329E+12,GIORGIONE HIDE BRITISH BLACK MM 20,A01X4272B12019CR20,I,"15,38",0,40,0,,1,N,N,N,Y,leren banden, , ,S
120020,8.03329E+12,GOLF CALF AQUA CONTROLBLUEMM.20,A01U3821712062CR20,I,"12,69",0,33,0,,1,N,N,N,Y,leren banden, , ,S
125614,8.01494E+12,POINT XL GRANA MEXICO      BLACK       10,A01W0112419019CR10,I,"7,69",0,20,1,,1,N,N,N,Y,leren banden, , ,S
125596,8.01494E+12,CELINE PITONE SHINY       BROWN  16,A01X1458474024CR16,I,"33,85",0,88,0,,1,N,N,N,Y,leren banden, , ,S
125574,8.01494E+12,VIOLINO LIZARD        DARK BLUE 20,A01X2053372060CR20,I,"19,23",0,50,9,,1,N,N,N,Y,leren banden, , ,S
125860,8.01494E+12,GRAFIC GENUINE LEATHER      BLACK       16,A01K0969087019CR16,I,"12,31",0,32,2,,1,N,N,N,Y,leren banden, , ,S
125867,8.01494E+12,SAMOA MAT             ANS.DR.14  99,A02D00440990140099,I,"14,23",0,37,0,,1,N,N,N,Y,metalen banden, , ,S
126379,8.01494E+12,AMADEUS COCCO              GREEN COCO 16,A01U0518052075CR16,I,"45,38",0,118,0,,1,N,N,N,Y,leren banden, , ,S
125289,8.01494E+12,BOLLE ALLIGAT.CALF          TURQUOISE LIGHT 14,A01X2269480065CR14,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
125317,8.01494E+12,T.BREITLING GENUINE LEATHER GENUINE  GOLD       18,A01U2266632841CR18,I,"18,08",0,47,0,,1,N,N,N,Y,leren banden, , ,S
125297,8.01494E+12,BOLLE ALLIGAT.CALF         BLACK       16,A01X2269480019CR16,I,"13,46",0,35,9,,1,N,N,N,Y,leren banden, , ,S
125579,8.01494E+12,VIOLINO LIZARD          GOLD MEDIUM 20,A01X2053372041CR20,I,"19,23",0,50,2,,1,N,N,N,Y,leren banden, , ,S
125598,8.01494E+12,CELINE PITONE SHINY       BROWN  18,A01X1458474024CR18,I,"33,85",0,88,0,,1,N,N,N,Y,leren banden, , ,S
125893,8.01494E+12,DAYTON SOFT RUBBER       BLACK       20,A01U1623198019MO20,I,5,0,13,1,,1,N,N,N,Y,rubber, , ,S
125329,8.01494E+12,BOLLE ALLIGAT.CALF         DIRTY WHITE      14,A01X2269480026CR14,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
125320,8.01494E+12,T.BREITLING GENUINE LEATHER GENUINE  BLACK       18,A01U2266632819CR18,I,"18,08",0,47,1,,1,N,N,N,Y,leren banden, , ,S
124778,8.01494E+12,CLASSICO CUCITO COCCODRILL brown CH 12,A01D2213052034DO12,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
125883,8.01494E+12,GRITTI RUBBER               VIOLET DARK 17,A01U0675199062MO17,I,"4,23",0,11,0,,1,N,N,N,Y,leren banden, , ,S
125577,8.01494E+12,VIOLINO LIZARD        DARK BLUE 14,A01X2053372060CR14,I,"19,23",0,50,1,,1,N,N,N,Y,leren banden, , ,S
125266,8.01494E+12,SYDNEY CALF SHINY      RED BRILLIANT 20,A01U1564220083CR20,I,"8,85",0,23,0,,1,N,N,N,Y,leren banden, , ,S
125316,8.01494E+12,T.BREITLING GENUINE LEATHER GENUINE  GOLD       20,A01U2266632841CR20,I,"18,08",0,47,0,,1,N,N,N,Y,leren banden, , ,S
125292,8.01494E+12,BOLLE ALLIGAT.CALF         GOLD MEDIUM 16,A01X2269480041CR16,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
125295,8.01494E+12,BOLLE ALLIGAT.CALF         DIRTY WHITE      16,A01X2269480026CR16,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
125298,8.01494E+12,BOLLE ALLIGAT.CALF         BLACK       14,A01X2269480019CR14,I,"13,46",0,35,1,,1,N,N,N,Y,leren banden, , ,S
125326,8.01494E+12,BOLLE ALLIGAT.CALF         DIRTY WHITE      20,A01X2269480026CR20,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
125365,8.01494E+12,TRACY CROCO          PINK DARK 20,A01X2197052287CR20,I,"44,23",0,115,0,,1,N,N,N,Y,leren banden, , ,S
125371,8.01494E+12,BOTERO GENUINE LEATHER        GOLD MEDIUM 24,A01U2226364041CR24,I,"18,08",0,47,0,,1,N,N,N,Y,leren banden, , ,S
125597,8.01494E+12,CELINE PITONE SHINY       BROWN  14,A01X1458474024CR14,I,"33,85",0,88,0,,1,N,N,N,Y,leren banden, , ,S
125290,8.01494E+12,BOLLE ALLIGAT.CALF          TURQUOISE LIGHT 12,A01X2269480065CR12,I,"13,46",0,35,2,,1,N,N,N,Y,leren banden, , ,S
125284,8.01494E+12,SYDNEY CALF SHINY      RED BRILLIANT 14,A01D1564220083CR14,I,"8,85",0,23,0,,1,N,N,N,Y,leren banden, , ,S
125713,8.01494E+12,LIVORNO CUCITO LIZARD   GOLD MEDIUM 20,A01U2116372041CR20,I,"17,69",0,46,0,,1,N,N,N,Y,leren banden, , ,S
125707,8.01494E+12,SPEED CARBONIO GOM.        BLACK       20,A01U1617223019CR20,I,"15,38",0,40,0,,1,N,N,N,Y,leren banden, , ,S
126374,8.01494E+12,VOLTERRA TEJUS             BLACK       16,A01U0856041019CR16,I,"31,92",0,83,0,,1,N,N,N,Y,leren banden, , ,S
125892,8.01494E+12,GRAFIC GENUINE LEATHER      BLACK       22,A01K0969087019CR22,I,"12,31",0,32,0,,1,N,N,N,Y,leren banden, , ,S
125760,8.01494E+12,SYDNEY CALF SHINY      GOLD MEDIUM 14,A01D1564220041CR14,I,"8,85",0,23,0,,1,N,N,N,Y,leren banden, , ,S
125761,8.01494E+12,SYDNEY CALF SHINY      GOLD MEDIUM 12,A01D1564220041CR12,I,"8,85",0,23,0,,1,N,N,N,Y,leren banden, , ,S
125767,8.01494E+12,LIVERPOOL CROCO CALF BROWN LIGHT 12,A01D0751376034CR12,I,10,0,26,1,,1,N,N,N,Y,leren banden, , ,S
125768,8.01494E+12,POINT PRINTING LIZARD     BLACK       14,A01D0112402019CR14,I,"7,69",0,20,0,,1,N,N,N,Y,leren banden, , ,S
125766,8.01494E+12,LIVERPOOL CROCO CALF BROWN LIGHT 14,A01D0751376034CR14,I,10,0,26,1,,1,N,N,N,Y,leren banden, , ,S
125764,8.01494E+12,SYDNEY CALF SHINY      BLACK       12,A01D1564220019CR12,I,"8,85",0,23,1,,1,N,N,N,Y,leren banden, , ,S
125763,8.01494E+12,SYDNEY CALF SHINY      BLACK       14,A01D1564220019CR14,I,"8,85",0,23,1,,1,N,N,N,Y,leren banden, , ,S
125755,8.01494E+12,SYDNEY CALF SHINY      RED DARK 12,A01D1564220081CR12,I,"8,85",0,23,0,,1,N,N,N,Y,leren banden, , ,S
125721,8.01494E+12,LIVORNO CUCITO LIZARD   BLACK       20,A01U2116372019CR20,I,"17,69",0,46,0,,1,N,N,N,Y,leren banden, , ,S
125737,8.01494E+12,SYDNEY CALF SHINY      VIOLET DARK 18,A01U1564220062CR18,I,"8,85",0,23,0,,1,N,N,N,Y,leren banden, , ,S
123956,8.01494E+12,LIVERPOOL CROCO CALF PINK       12,A01D0751376087CR12,I,10,0,26,3,,1,N,N,N,Y,leren banden, , ,S
123962,8.01494E+12,LIVERPOOL CROCO CALF BEIGE/IVORY 12,A01D0751376027CR12,I,10,0,26,6,,1,N,N,N,Y,leren banden, , ,S
123952,8.01494E+12,LIVERPOOL CROCO CALF BEIGE/IVORY 18,A01U0751376027CR18,I,10,0,26,0,,1,N,N,N,Y,leren banden, , ,S
123954,8.01494E+12,LIVERPOOL CROCO CALF PINK       16,A01D0751376087CR16,I,10,0,26,0,,1,N,N,N,Y,leren banden, , ,S
124022,8.01494E+12,VOLTERRA TEJUS             BROWN LIGHT 16,A01D0856041034CR16,I,"31,92",0,83,1,,1,N,N,N,Y,leren banden, , ,S
123970,8.01494E+12,SAMBA ALLIGATOR CALF      RED BRILLIANT 22,A01X2704656083CR22,I,"10,38",0,27,0,,1,N,N,N,Y,leren banden, , ,S
122598,8.01494E+12,CLASSICO CUCITO COCCODRILL black       18,A01U2213052019DO18,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
122591,8.01494E+12,CLASSICO CUCITO COCCODRILL GOLD Med 20,A01U2213052041DO20,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
122595,8.01494E+12,CLASSICO CUCITO COCCODRILL brown CH 18,A01U2213052034DO18,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
122596,8.01494E+12,CLASSICO CUCITO COCCODRILL brown CH 16,A01U2213052034DO16,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
122589,8.01494E+12,CLASSICO CUCITO COCCODRILL Red MED. 18,A01U2213052082DO18,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
122588,8.01494E+12,CLASSICO CUCITO COCCODRILL Red MED. 20,A01U2213052082DO20,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
122590,8.01494E+12,CLASSICO CUCITO COCCODRILL Red MED. 16,A01U2213052082DO16,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
125753,8.01494E+12,POINT PRINTING LIZARD     BLACK       16,A01U0112402019CR16,I,"7,69",0,20,0,,1,N,N,N,Y,leren banden, , ,S
125742,8.01494E+12,SYDNEY CALF SHINY      BLACK       20,A01U1564220019CR20,I,"8,85",0,23,1,,1,N,N,N,Y,leren banden, , ,S
125829,8.01494E+12,AMADEUS COCCO POMPON MAT BLACK       20,A01U0518339019CR20,I,90,0,234,0,,1,N,N,N,Y,leren banden, , ,S
125828,8.01494E+12,AMADEUS COCCO POMPON MAT GOLD MEDIUM 18,A01U0518339041CR18,I,90,0,234,1,,1,N,N,N,Y,leren banden, , ,S
125847,8.01494E+12,SHERATON SHERATON             20,A01U1840840812MO20,I,"11,92",0,31,0,,1,N,N,N,Y,leren banden, , ,S
125842,8.01494E+12,SALVADOR STEEL            ANS.DR.20  99,A02U02730100200099,I,"9,23",0,24,3,,1,N,N,N,Y,metalen banden, , ,S
125850,8.01494E+12,PENINSULA SOFT RUBBER    BLACK       20,A01U1628198019MO20,I,"10,38",0,27,0,,1,N,N,N,Y,rubber, , ,S
125827,8.01494E+12,AMADEUS COCCO POMPON MAT GOLD MEDIUM 20,A01U0518339041CR20,I,90,0,234,0,,1,N,N,N,Y,leren banden, , ,S
125839,8.01494E+12,MIDWAY MAT AND POLISHED FIANCHI SA ANS.DR.22  99,A02U02820130220099,I,"21,54",0,56,0,,1,N,N,N,Y,metalen banden, , ,S
122599,8.01494E+12,CLASSICO CUCITO COCCODRILL black       16,A01U2213052019DO16,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
122597,8.01494E+12,CLASSICO CUCITO COCCODRILL black       20,A01U2213052019DO20,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
122594,8.01494E+12,CLASSICO CUCITO COCCODRILL brown CH 20,A01U2213052034DO20,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
122593,8.01494E+12,CLASSICO CUCITO COCCODRILL GOLD Med 16,A01U2213052041DO16,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
122592,8.01494E+12,CLASSICO CUCITO COCCODRILL GOLD Med 18,A01U2213052041DO18,I,"39,23",0,102,0,,1,N,N,N,Y,leren banden, , ,S
123947,8.01494E+12,LIVERPOOL CROCO CALF PINK       16,A01U0751376087CR16,I,10,0,26,0,,1,N,N,N,Y,leren banden, , ,S
123757,8.01494E+12,BOLLE ALLIGAT.CALF         WHITE     20,A01X2269480017CR20,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
188919,8.03329E+12,GELSO GRANA VACCHETTA BLU MM. 14,A01X4219A97062CR14,I,"6,54",0,17,0,,1,N,N,N,Y,leren banden, , ,S
123723,8.01494E+12,BOLLE ALLIGAT.CALF         LIGHT BLUE LIGHT 14,A01X2269480168CR14,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
123726,8.01494E+12,BOLLE ALLIGAT.CALF        BLUEMEDIUM 14,A01X2269480061CR14,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
123740,8.01494E+12,BOLLE ALLIGAT.CALF        BLUEMEDIUM 18,A01X2269480061CR18,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
123745,8.01494E+12,BOLLE ALLIGAT.CALF         WHITE     22,A01X2269480017CR22,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
123737,8.01494E+12,BOLLE ALLIGAT.CALF         WHITE     18,A01X2269480017CR18,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
123736,8.01494E+12,BOLLE ALLIGAT.CALF         WHITE     24,A01X2269480017CR24,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
123671,8.01494E+12,TWINGO NAPA LEATHER               WHITE     16,A01U1877875017CR16,I,"7,31",0,19,0,,1,N,N,N,Y,leren banden, , ,S
123674,8.01494E+12,BIRMINGHAM PRINTING COCCO    WHITE     16,A01U1563821017CR16,I,"8,85",0,23,1,,1,N,N,N,Y,leren banden, , ,S
123683,8.01494E+12,GRAFIC GENUINE LEATHER      WHITE     18,A01U0969087017CR18,I,"10,38",0,27,0,,1,N,N,N,Y,leren banden, , ,S
123687,8.01494E+12,TWINGO NAPA LEATHER               RED BRILLIANT 14,A01D1877875083CR14,I,"7,31",0,19,1,,1,N,N,N,Y,leren banden, , ,S
123686,8.01494E+12,TWINGO NAPA LEATHER               RED BRILLIANT 16,A01D1877875083CR16,I,"7,31",0,19,0,,1,N,N,N,Y,leren banden, , ,S
123548,8.01494E+12,AMADEUS COCCO              WHITE     20,A01U0518052017CR20,I,"45,38",0,118,0,,1,N,N,N,Y,leren banden, , ,S
123550,8.01494E+12,AMADEUS COCCO              WHITE     16,A01U0518052017CR16,I,"45,38",0,118,0,,1,N,N,N,Y,leren banden, , ,S
123555,8.01494E+12,GRAFIC GENUINE LEATHER      WHITE     22,A01K0969087017CR22,I,"12,31",0,32,1,,1,N,N,N,Y,leren banden, , ,S
123558,8.01494E+12,GRAFIC GENUINE LEATHER      WHITE     16,A01K0969087017CR16,I,"12,31",0,32,0,,1,N,N,N,Y,leren banden, , ,S
123545,8.01494E+12,BASKET CALF WATER RESIS BLACK       20,A01U3151237019CR20,I,15,0,39,1,,1,N,N,N,Y,leren banden, , ,S
123544,8.01494E+12,BASKET CALF WATER RESIS BLACK       22,A01U3151237019CR22,I,15,0,39,0,,1,N,N,N,Y,leren banden, , ,S
123542,8.01494E+12,BASKET CALF WATER RESIS BROWN LIGHT 18,A01U3151237034CR18,I,15,0,39,1,,1,N,N,N,Y,leren banden, , ,S
123539,8.01494E+12,BASKET CALF WATER RESIS BROWN LIGHT 24,A01U3151237034CR24,I,15,0,39,1,,1,N,N,N,Y,leren banden, , ,S
123538,8.01494E+12,BASKET CALF WATER RESIS GOLD MEDIUM 18,A01U3151237041CR18,I,15,0,39,0,,1,N,N,N,Y,leren banden, , ,S
123537,8.01494E+12,BASKET CALF WATER RESIS GOLD MEDIUM 20,A01U3151237041CR20,I,15,0,39,1,,1,N,N,N,Y,leren banden, , ,S
123536,8.01494E+12,BASKET CALF WATER RESIS GOLD MEDIUM 22,A01U3151237041CR22,I,15,0,39,0,,1,N,N,N,Y,leren banden, , ,S
123533,8.01494E+12,BASKET CALF WATER RESIS VIOLET DARK 20,A01U3151237062CR20,I,15,0,39,0,,1,N,N,N,Y,leren banden, , ,S
123526,8.01494E+12,GRAFIC GENUINE LEATHER      WHITE     12,A01W0969087017CR12,I,"12,31",0,32,0,,1,N,N,N,Y,leren banden, , ,S
123525,8.01494E+12,GRAFIC GENUINE LEATHER      WHITE     14,A01W0969087017CR14,I,"12,31",0,32,0,,1,N,N,N,Y,leren banden, , ,S
123517,8.01494E+12,BOLLE XL ALLIGAT.CALF     BLUEMEDIUM 18,A01Y2269480061CR18,I,"16,15",0,42,0,,1,N,N,N,Y,leren banden, , ,S
123516,8.01494E+12,BOLLE XL ALLIGAT.CALF     BLUEMEDIUM 20,A01Y2269480061CR20,I,"16,15",0,42,0,,1,N,N,N,Y,leren banden, , ,S
123493,8.01494E+12,LIVORNO CUCITO LIZARD   BLACK       10,A01D2116372019CR10,I,"17,69",0,46,0,,1,N,N,N,Y,leren banden, , ,S
123492,8.01494E+12,LIVORNO CUCITO LIZARD   DARK BROWN 08,A01D2116372030CR08,I,"17,69",0,46,0,,1,N,N,N,Y,leren banden, , ,S
123486,8.01494E+12,LIVORNO CUCITO LIZARD   RED DARK 12,A01D2116372081CR12,I,"17,69",0,46,0,,1,N,N,N,Y,leren banden, , ,S
123482,8.01494E+12,BORA RUBBER SOFT            BLACK       18,A01U1089198019MO18,I,"6,92",0,18,1,,1,N,N,N,Y,rubber, , ,S
123478,8.01494E+12,MARINERSOFT RUBBER      BLACK       20,A01U2859198019CR20,I,"7,31",0,19,0,,1,N,N,N,Y,rubber, , ,S
123722,8.01494E+12,BOLLE ALLIGAT.CALF         LIGHT BLUE LIGHT 16,A01X2269480168CR16,I,"13,46",0,35,0,,1,N,N,N,Y,leren banden, , ,S
123699,8.01494E+12,GRAFIC GENUINE LEATHER      WHITE     14,A01D0969087017CR14,I,"10,38",0,27,7,,1,N,N,N,Y,leren banden, , ,S
123832,8.01494E+12,THIN ALLIGATOR CALF       GOLD MEDIUM 14,A01D2860656041CR14,I,"10,77",0,28,0,,1,N,N,N,Y,leren banden, , ,S
123838,8.01494E+12,THIN ALLIGATOR CALF       BLACK       14,A01D2860656019CR14,I,"10,77",0,28,0,,1,N,N,N,Y,leren banden, , ,S
123855,8.01494E+12,AMADEUS COCCO POMPON MAT DARK BROWN 20,A01U0518339030CR20,I,90,0,234,0,,1,N,N,N,Y,leren banden, , ,S
123856,8.01494E+12,AMADEUS COCCO POMPON MAT DARK BROWN 18,A01U0518339030CR18,I,90,0,234,1,,1,N,N,N,Y,leren banden, , ,S
123914,8.01494E+12,TWINGO NAPA LEATHER               BLACK       20,A01U1877875019CR20,I,"7,31",0,19,0,,1,N,N,N,Y,leren banden, , ,S
123924,8.01494E+12,SAMBA ALLIGATOR CALF      YELLOW     20,A01X2704656197CR20,I,"10,38",0,27,1,,1,N,N,N,Y,leren banden, , ,S
123945,8.01494E+12,LIVERPOOL CROCO CALF PINK       20,A01U0751376087CR20,I,10,0,26,0,,1,N,N,N,Y,leren banden, , ,S
123960,8.01494E+12,LIVERPOOL CROCO CALF BEIGE/IVORY 16,A01D0751376027CR16,I,10,0,26,1,,1,N,N,N,Y,leren banden, , ,S
126360,8.01494E+12,PISTOIA LIZARD          RED MEDIUM. 16,A01U0858040082CR16,I,"23,46",0,61,0,,1,N,N,N,Y,leren banden, , ,S
126316,8.01494E+12,SCIROCCO RUBBER SOFT        BLACK       18,A01U1091198019MO18,I,"5,38",0,14,0,,1,N,N,N,Y,rubber, , ,S
126303,8.01494E+12,TIPO SEIKO                 BLACK       20,A01U0199198019MO20,I,"4,62",0,12,4,,1,N,N,N,Y,rubber, , ,S
126293,8.01494E+12,LIVERPOOL CROCO CALF GREEN MEDIUM. 20,A01U0751376072CR20,I,10,0,26,0,,1,N,N,N,Y,leren banden, , ,S
126262,8.01494E+12,DUBLINO LAMA CALF          RED DARK 20,A01U0753333081CR20,I,"6,54",0,17,0,,1,N,N,N,Y,leren banden, , ,S
126238,8.01494E+12,DUBLINO LAMA CALF          RED DARK 14,A01D0753333081CR14,I,"6,54",0,17,1,,1,N,N,N,Y,leren banden, , ,S
126209,8.01494E+12,PISTOIA LIZARD          DARK BROWN 16,A01U0858040030CR16,I,"23,46",0,61,1,,1,N,N,N,Y,leren banden, , ,S
126208,8.01494E+12,CALIBRA RUBBER SOFT         BLACK       20,A01U1260198019MO20,I,"4,23",0,11,1,,1,N,N,N,Y,rubber, , ,S
126184,8.01494E+12,CALIBRA RUBBER SOFT         BLACK       18,A01U1260198019MO18,I,"4,23",0,11,2,,1,N,N,N,Y,rubber, , ,S
125505,8.01494E+12,MOMBASA CROCO        GOLD MEDIUM 18,A01X0857042041CR18,I,"31,54",0,82,0,,1,N,N,N,Y,leren banden, , ,S
125472,8.01494E+12,TIPO LOCMAN LORICA         VIOLET DARK 22,A01U2195432062SB22,I,"13,85",0,36,0,,1,N,N,N,Y,leren banden, , ,S
125463,8.01494E+12,TIPO LOCMAN LORICA         YELLOW MEDIUM 24,A01U2195432097SB24,I,"13,85",0,36,0,,1,N,N,N,Y,leren banden, , ,S
123971,8.01494E+12,SAMBA ALLIGATOR CALF      BLACK       22,A01X2704656019CR22,I,"10,38",0,27,0,,1,N,N,N,Y,leren banden, , ,S
123969,8.01494E+12,SAMBA ALLIGATOR CALF      ORANGE   22,A01X2704656086CR22,I,"10,38",0,27,0,,1,N,N,N,Y,leren banden, , ,S
123916,8.01494E+12,TWINGO NAPA LEATHER               BLACK       16,A01U1877875019CR16,I,"7,31",0,19,0,,1,N,N,N,Y,leren banden, , ,S
123912,8.01494E+12,TWINGO NAPA LEATHER               VIOLET DARK 18,A01U1877875062CR18,I,"7,31",0,19,1,,1,N,N,N,Y,leren banden, , ,S
123879,8.01494E+12,TECHNO TECHNO              RED BRILLIANT 22,A01X2778841083CR22,I,"9,23",0,24,0,,1,N,N,N,Y,leren banden, , ,S
120081,8.03329E+12,SQUASH T RUBBER WHITE MM 18,A01U3822A42017CR18,I,"10,77",0,28,0,,1,N,N,N,Y,leren banden, , ,S
120080,8.03329E+12,SQUASH T RUBBER WHITE MM 20,A01U3822A42017CR20,I,"10,77",0,28,1,,1,N,N,N,Y,leren banden, , ,S
